index,dataset,expID,base_model,meta_model,preproc_model,results_dir_path,model_time,postproc_time,preproc_time
ACSIncome_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=816550467_hash=e63bcfb0_2023.09.11-21.43,ACSIncome,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=816550467_hash=e63bcfb0_2023.09.11-21.43.54,1479.581,6.593,
ACSIncome_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=808072174_hash=78096807_2023.09.09-22.22,ACSIncome,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=808072174_hash=78096807_2023.09.09-22.22.08,475.854,80.598,2.828
ACSIncome_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=908727243_hash=01065c67_2023.09.09-18.41,ACSIncome,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=908727243_hash=01065c67_2023.09.09-18.41.02,22854.448,25.572,
ACSIncome_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=559163770_hash=01065c67_2023.09.12-13.30,ACSIncome,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=559163770_hash=01065c67_2023.09.12-13.30.58,29704.147,9.35,
ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=125084145_hash=a34ed80b_2023.09.10-14.42,ACSIncome,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=125084145_hash=a34ed80b_2023.09.10-14.42.29,25854.132,102.662,
ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=13485284_hash=5b7d565c_2023.09.11-13.06,ACSIncome,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=13485284_hash=5b7d565c_2023.09.11-13.06.17,2870.515,9.593,741.221
ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=15773079_hash=49ef6938_2023.09.09-17.05,ACSIncome,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=15773079_hash=49ef6938_2023.09.09-17.05.41,536.421,0.844,
ACSIncome_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=460175360_hash=e63bcfb0_2023.09.08-16.46,ACSIncome,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=460175360_hash=e63bcfb0_2023.09.08-16.46.07,22436.477,237.028,
ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=468159733_hash=a34ed80b_2023.09.08-15.59,ACSIncome,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=468159733_hash=a34ed80b_2023.09.08-15.59.31,105290.351,678.515,
ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=468159737_hash=a34ed80b_2023.09.08-16.45,ACSIncome,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=468159737_hash=a34ed80b_2023.09.08-16.45.05,30759.702,24.999,
ACSIncome_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=774957135_hash=719b98c4_2023.09.11-11.39,ACSIncome,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=774957135_hash=719b98c4_2023.09.11-11.39.32,889.575,0.293,757.962
ACSIncome_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=177156148_hash=87df9c79_2023.09.11-16.20,ACSIncome,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=177156148_hash=87df9c79_2023.09.11-16.20.24,303.057,10.118,
ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=740268905_hash=486fd14d_2023.09.12-08.15,ACSIncome,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=740268905_hash=486fd14d_2023.09.12-08.15.39,2878.235,323.168,590.977
ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=269812750_hash=fb439521_2023.09.12-12.02,ACSIncome,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=269812750_hash=fb439521_2023.09.12-12.02.18,28466.444,157.123,3.143
ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=195482718_hash=486fd14d_2023.09.11-08.36,ACSIncome,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=195482718_hash=486fd14d_2023.09.11-08.36.53,6025.307,77.034,622.429
ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=458336473_hash=fb439521_2023.09.11-12.46,ACSIncome,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=458336473_hash=fb439521_2023.09.11-12.46.59,274.445,4.054,2.428
ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=349965710_hash=49ef6938_2023.09.08-16.56,ACSIncome,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=349965710_hash=49ef6938_2023.09.08-16.56.58,753.945,0.718,
ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=775409739_hash=49ef6938_2023.09.10-23.54,ACSIncome,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=775409739_hash=49ef6938_2023.09.10-23.54.50,609.567,1.197,
ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=13485298_hash=5b7d565c_2023.09.11-14.14,ACSIncome,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=13485298_hash=5b7d565c_2023.09.11-14.14.05,4480.839,7.595,839.988
ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=269812749_hash=fb439521_2023.09.12-12.00,ACSIncome,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=269812749_hash=fb439521_2023.09.12-12.00.13,1307.056,7.235,2.556
ACSIncome_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=616342597_hash=f623f97d_2023.09.12-07.21,ACSIncome,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=616342597_hash=f623f97d_2023.09.12-07.21.20,174.395,41.362,
ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=737286539_hash=52a87db3_2023.09.10-00.08,ACSIncome,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=737286539_hash=52a87db3_2023.09.10-00.08.22,1025.084,3.658,793.72
ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=195482717_hash=486fd14d_2023.09.11-08.29,ACSIncome,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=195482717_hash=486fd14d_2023.09.11-08.29.24,442.728,31.957,778.742
ACSIncome_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=908727245_hash=01065c67_2023.09.09-19.00,ACSIncome,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=908727245_hash=01065c67_2023.09.09-19.00.43,11698.276,8.351,
ACSIncome_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=446223982_hash=4e217e38_2023.09.11-09.22,ACSIncome,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=446223982_hash=4e217e38_2023.09.11-09.22.01,2751.27,62.636,2.774
ACSIncome_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=772281749_hash=1eaaca2f_2023.09.10-13.05,ACSIncome,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=772281749_hash=1eaaca2f_2023.09.10-13.05.31,120.184,31.279,
ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=458336475_hash=fb439521_2023.09.11-12.54,ACSIncome,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=458336475_hash=fb439521_2023.09.11-12.54.15,6104.617,76.149,2.757
ACSIncome_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=583321963_hash=99966eb0_2023.09.09-18.10,ACSIncome,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=583321963_hash=99966eb0_2023.09.09-18.10.26,261.033,0.512,
ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=775409731_hash=49ef6938_2023.09.10-22.42,ACSIncome,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=775409731_hash=49ef6938_2023.09.10-22.42.31,14683.626,0.519,
ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=15773080_hash=49ef6938_2023.09.09-17.05,ACSIncome,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=15773080_hash=49ef6938_2023.09.09-17.05.40,626.727,0.56,
ACSIncome_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=843004832_hash=171d6beb_2023.09.11-16.37,ACSIncome,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=843004832_hash=171d6beb_2023.09.11-16.37.44,9.686,0.473,
ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=775409734_hash=49ef6938_2023.09.10-23.21,ACSIncome,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=775409734_hash=49ef6938_2023.09.10-23.21.03,652.487,1.498,
ACSIncome_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=792776730_hash=392cbdb2_2023.09.10-13.33,ACSIncome,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=792776730_hash=392cbdb2_2023.09.10-13.33.02,6278.468,72.239,
ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=762747364_hash=52a87db3_2023.09.12-09.33,ACSIncome,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=762747364_hash=52a87db3_2023.09.12-09.33.01,7421.407,38.652,742.635
ACSIncome_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=759243756_hash=392cbdb2_2023.09.11-17.12,ACSIncome,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=759243756_hash=392cbdb2_2023.09.11-17.12.24,78269.045,405.723,
ACSIncome_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=398560048_hash=f623f97d_2023.09.09-21.21,ACSIncome,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=398560048_hash=f623f97d_2023.09.09-21.21.36,776.897,141.541,
ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=615190497_hash=5b7d565c_2023.09.08-21.15,ACSIncome,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=615190497_hash=5b7d565c_2023.09.08-21.15.11,2548.498,6.616,685.739
ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=740268912_hash=486fd14d_2023.09.12-08.29,ACSIncome,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=740268912_hash=486fd14d_2023.09.12-08.29.29,1678.892,16.9,811.181
ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=655704041_hash=52a87db3_2023.09.11-09.26,ACSIncome,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=655704041_hash=52a87db3_2023.09.11-09.26.27,34218.83,81.5,1188.544
ACSIncome_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=664876251_hash=4e217e38_2023.09.12-09.03,ACSIncome,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=664876251_hash=4e217e38_2023.09.12-09.03.46,128.208,3.422,2.847
ACSIncome_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=301356628_hash=17d232de_2023.09.12-11.10,ACSIncome,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=301356628_hash=17d232de_2023.09.12-11.10.40,61.329,0.408,2.862
ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=333034299_hash=fb439521_2023.09.08-20.53,ACSIncome,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=333034299_hash=fb439521_2023.09.08-20.53.08,1247.397,5.129,2.816
ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=458336465_hash=fb439521_2023.09.11-12.29,ACSIncome,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=458336465_hash=fb439521_2023.09.11-12.29.16,754.792,5.086,2.9
ACSIncome_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=7289283_hash=e63bcfb0_2023.09.09-15.31,ACSIncome,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=7289283_hash=e63bcfb0_2023.09.09-15.31.23,1765.534,7.154,
ACSIncome_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=220695177_hash=4e217e38_2023.09.09-23.30,ACSIncome,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=220695177_hash=4e217e38_2023.09.09-23.30.31,391.128,16.803,2.924
ACSIncome_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=301356631_hash=17d232de_2023.09.12-11.16,ACSIncome,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=301356631_hash=17d232de_2023.09.12-11.16.06,12.114,0.349,2.762
ACSIncome_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=396500688_hash=392cbdb2_2023.09.09-14.40,ACSIncome,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=396500688_hash=392cbdb2_2023.09.09-14.40.37,119170.183,731.757,
ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=68604825_hash=a34ed80b_2023.09.09-14.52,ACSIncome,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=68604825_hash=a34ed80b_2023.09.09-14.52.29,508.612,2.416,
ACSIncome_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=843004828_hash=171d6beb_2023.09.11-16.32,ACSIncome,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=843004828_hash=171d6beb_2023.09.11-16.32.44,9.919,0.447,
ACSIncome_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=160229489_hash=719b98c4_2023.09.10-01.15,ACSIncome,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=160229489_hash=719b98c4_2023.09.10-01.15.24,467.193,0.29,762.874
ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=655704056_hash=52a87db3_2023.09.11-10.41,ACSIncome,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=655704056_hash=52a87db3_2023.09.11-10.41.24,17830.639,77.921,905.053
ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=535607002_hash=9a992195_2023.09.10-17.21,ACSIncome,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=535607002_hash=9a992195_2023.09.10-17.21.17,769.405,6.239,
ACSIncome_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=460175367_hash=e63bcfb0_2023.09.08-16.50,ACSIncome,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=460175367_hash=e63bcfb0_2023.09.08-16.50.12,19190.383,45.562,
ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=535607008_hash=9a992195_2023.09.10-18.19,ACSIncome,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=535607008_hash=9a992195_2023.09.10-18.19.46,1128.314,6.017,
ACSIncome_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=301356634_hash=17d232de_2023.09.12-11.18,ACSIncome,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=301356634_hash=17d232de_2023.09.12-11.18.27,61.008,0.372,2.805
ACSIncome_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=7289273_hash=e63bcfb0_2023.09.09-15.07,ACSIncome,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=7289273_hash=e63bcfb0_2023.09.09-15.07.26,1594.794,9.11,
ACSIncome_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=262780801_hash=1eaaca2f_2023.09.11-15.28,ACSIncome,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=262780801_hash=1eaaca2f_2023.09.11-15.28.47,17.902,1.796,
