index,dataset,expID,base_model,meta_model,preproc_model,results_dir_path,model_time,postproc_time,preproc_time
ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=509046067_hash=dcc873f3_2023.09.12-13.35,ACSMobility,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=509046067_hash=dcc873f3_2023.09.12-13.35.23,90.232,20.403,
ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=376901209_hash=35cf23ca_2023.09.14-19.22,ACSMobility,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=376901209_hash=35cf23ca_2023.09.14-19.22.39,73.806,0.145,0.539
ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=191860178_hash=0324328f_2023.09.11-11.24,ACSMobility,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=191860178_hash=0324328f_2023.09.11-11.24.18,329.342,0.149,
ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=637306885_hash=35cf23ca_2023.09.12-15.01,ACSMobility,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=637306885_hash=35cf23ca_2023.09.12-15.01.36,15.27,0.153,0.545
ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=792589202_hash=6c5779f8_2023.09.14-19.39,ACSMobility,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=792589202_hash=6c5779f8_2023.09.14-19.39.18,576.5,1.585,0.557
ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=648846897_hash=d3aec7fa_2023.09.11-14.43,ACSMobility,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=648846897_hash=d3aec7fa_2023.09.11-14.43.12,127.991,4.236,119.899
ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=547099648_hash=6357d0b7_2023.09.12-11.14,ACSMobility,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=547099648_hash=6357d0b7_2023.09.12-11.14.30,30.49,0.179,
ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=227483228_hash=2dd24312_2023.09.12-11.12,ACSMobility,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=227483228_hash=2dd24312_2023.09.12-11.12.30,59.32,3.55,
ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=191860176_hash=0324328f_2023.09.11-11.22,ACSMobility,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=191860176_hash=0324328f_2023.09.11-11.22.58,681.841,0.182,
ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=423043645_hash=dd57f954_2023.09.14-18.19,ACSMobility,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=423043645_hash=dd57f954_2023.09.14-18.19.44,116171.883,15.121,
ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=637306867_hash=35cf23ca_2023.09.12-14.50,ACSMobility,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=637306867_hash=35cf23ca_2023.09.12-14.50.08,15.899,0.131,0.524
ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=128156996_hash=b4a5d0d8_2023.09.11-10.14,ACSMobility,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=128156996_hash=b4a5d0d8_2023.09.11-10.14.09,10627.18,9.536,
ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=986798281_hash=dcc873f3_2023.09.11-12.25,ACSMobility,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=986798281_hash=dcc873f3_2023.09.11-12.25.34,421.907,244.647,
ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=564427985_hash=1225047a_2023.09.09-14.38,ACSMobility,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=564427985_hash=1225047a_2023.09.09-14.38.37,4.997,0.094,146.466
ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=653614770_hash=d3aec7fa_2023.09.14-19.45,ACSMobility,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=653614770_hash=d3aec7fa_2023.09.14-19.45.39,153.263,1.736,216.703
ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=530892807_hash=dd57f954_2023.09.11-11.31,ACSMobility,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=530892807_hash=dd57f954_2023.09.11-11.31.37,129589.308,5.87,
ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=272022967_hash=2dd24312_2023.09.09-14.19,ACSMobility,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=272022967_hash=2dd24312_2023.09.09-14.19.10,63.646,4.467,
ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=56920369_hash=ba57c953_2023.09.14-17.25,ACSMobility,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=56920369_hash=ba57c953_2023.09.14-17.25.25,736.915,1.889,
ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=986798283_hash=dcc873f3_2023.09.11-12.35,ACSMobility,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=986798283_hash=dcc873f3_2023.09.11-12.35.21,14.787,1.903,
ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=331060459_hash=dd57f954_2023.09.12-12.58,ACSMobility,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=331060459_hash=dd57f954_2023.09.12-12.58.36,1948.285,3.184,
ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=48996786_hash=07ee9b4b_2023.09.12-11.16,ACSMobility,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=48996786_hash=07ee9b4b_2023.09.12-11.16.28,37103.333,47.499,
ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=749914194_hash=6c5779f8_2023.09.11-14.27,ACSMobility,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=749914194_hash=6c5779f8_2023.09.11-14.27.33,73.925,1.736,0.563
ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=952916286_hash=e5cc771f_2023.09.11-13.19,ACSMobility,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=952916286_hash=e5cc771f_2023.09.11-13.19.27,1169.339,12.84,172.36
ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=871812241_hash=69e2ffe4_2023.09.12-11.12,ACSMobility,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=871812241_hash=69e2ffe4_2023.09.12-11.12.27,2.128,0.252,
ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=322246220_hash=d3aec7fa_2023.09.12-15.27,ACSMobility,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=322246220_hash=d3aec7fa_2023.09.12-15.27.36,98736.351,51.385,186.843
ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=952916277_hash=e5cc771f_2023.09.11-13.08,ACSMobility,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=952916277_hash=e5cc771f_2023.09.11-13.08.22,31.33,3.399,164.972
ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=154042922_hash=2dd24312_2023.09.11-10.02,ACSMobility,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=154042922_hash=2dd24312_2023.09.11-10.02.41,237.236,13.05,
ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=552649186_hash=69e2ffe4_2023.09.14-17.23,ACSMobility,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=552649186_hash=69e2ffe4_2023.09.14-17.23.25,6.697,0.942,
ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=488673187_hash=b4a5d0d8_2023.09.12-11.28,ACSMobility,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=488673187_hash=b4a5d0d8_2023.09.12-11.28.01,2749.945,13.637,
ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=161307443_hash=dcc873f3_2023.09.14-18.37,ACSMobility,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=161307443_hash=dcc873f3_2023.09.14-18.37.32,19.452,2.949,
ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=585874553_hash=2dd24312_2023.09.14-17.23,ACSMobility,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=585874553_hash=2dd24312_2023.09.14-17.23.25,101.265,6.261,
ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=423043646_hash=dd57f954_2023.09.14-18.19,ACSMobility,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=423043646_hash=dd57f954_2023.09.14-18.19.43,2370.277,7.348,
ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=637306866_hash=35cf23ca_2023.09.12-14.49,ACSMobility,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=637306866_hash=35cf23ca_2023.09.12-14.49.47,67.504,0.145,0.505
ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=227483232_hash=2dd24312_2023.09.12-11.12,ACSMobility,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=227483232_hash=2dd24312_2023.09.12-11.12.26,23.373,1.551,
ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=154042916_hash=2dd24312_2023.09.11-10.02,ACSMobility,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=154042916_hash=2dd24312_2023.09.11-10.02.42,42.922,2.524,
ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=165482190_hash=0324328f_2023.09.14-18.05,ACSMobility,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=165482190_hash=0324328f_2023.09.14-18.05.06,760.162,0.198,
ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=826911387_hash=104ab9f0_2023.09.12-14.38,ACSMobility,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=826911387_hash=104ab9f0_2023.09.12-14.38.12,95.756,0.672,179.023
ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=191860181_hash=0324328f_2023.09.11-11.26,ACSMobility,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=191860181_hash=0324328f_2023.09.11-11.26.39,303.2,0.169,
ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=423043638_hash=dd57f954_2023.09.14-18.16,ACSMobility,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=423043638_hash=dd57f954_2023.09.14-18.16.44,12513.612,2.657,
ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=503596306_hash=1225047a_2023.09.14-19.28,ACSMobility,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=503596306_hash=1225047a_2023.09.14-19.28.53,5.665,0.125,151.867
ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=319577000_hash=ba97f468_2023.09.11-12.59,ACSMobility,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=319577000_hash=ba97f468_2023.09.11-12.59.33,44.078,0.581,0.548
ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=799922979_hash=91ccb3c4_2023.09.14-17.32,ACSMobility,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=799922979_hash=91ccb3c4_2023.09.14-17.32.05,30711.492,34.64,
ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=319576999_hash=ba97f468_2023.09.11-12.57,ACSMobility,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=319576999_hash=ba97f468_2023.09.11-12.57.32,60.009,8.139,0.55
ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=304453957_hash=6c5779f8_2023.09.12-15.13,ACSMobility,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=304453957_hash=6c5779f8_2023.09.12-15.13.10,18.162,1.743,0.54
ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=179538988_hash=6357d0b7_2023.09.11-10.04,ACSMobility,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=179538988_hash=6357d0b7_2023.09.11-10.04.23,24.047,0.161,
ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=564263195_hash=6357d0b7_2023.09.09-14.19,ACSMobility,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=564263195_hash=6357d0b7_2023.09.09-14.19.11,5.663,0.158,
ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=530671699_hash=67aa5b24_2023.09.12-14.19,ACSMobility,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=530671699_hash=67aa5b24_2023.09.12-14.19.04,12.995,0.584,0.567
ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=331060458_hash=dd57f954_2023.09.12-12.58,ACSMobility,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=331060458_hash=dd57f954_2023.09.12-12.58.36,7474.481,11.676,
ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=648846881_hash=d3aec7fa_2023.09.11-14.29,ACSMobility,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=648846881_hash=d3aec7fa_2023.09.11-14.29.59,69.78,2.682,159.931
ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=376901220_hash=35cf23ca_2023.09.14-19.27,ACSMobility,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=376901220_hash=35cf23ca_2023.09.14-19.27.52,18.115,0.155,0.606
ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=823597321_hash=67aa5b24_2023.09.11-13.37,ACSMobility,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=823597321_hash=67aa5b24_2023.09.11-13.37.13,176.632,5.634,0.528
ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=56920377_hash=ba57c953_2023.09.14-17.25,ACSMobility,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=56920377_hash=ba57c953_2023.09.14-17.25.46,512.394,0.244,
ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=322246218_hash=d3aec7fa_2023.09.12-15.24,ACSMobility,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=322246218_hash=d3aec7fa_2023.09.12-15.24.40,466.997,2.455,112.84
ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=154042926_hash=2dd24312_2023.09.11-10.02,ACSMobility,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=154042926_hash=2dd24312_2023.09.11-10.02.42,7.038,0.495,
ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=344973586_hash=d03d37da_2023.09.11-10.31,ACSMobility,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=344973586_hash=d03d37da_2023.09.11-10.31.02,3540.947,9.328,
ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=758818133_hash=91ccb3c4_2023.09.11-10.26,ACSMobility,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=758818133_hash=91ccb3c4_2023.09.11-10.26.10,2637.963,5.866,
ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=952916272_hash=e5cc771f_2023.09.11-13.03,ACSMobility,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=952916272_hash=e5cc771f_2023.09.11-13.03.55,394.48,138.871,136.152
ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=863610876_hash=07ee9b4b_2023.09.11-10.05,ACSMobility,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=863610876_hash=07ee9b4b_2023.09.11-10.05.24,348.731,1.609,
